,0_names,0_scores,0_pvals,0_pvals_adj,0_logfoldchanges,1_names,1_scores,1_pvals,1_pvals_adj,1_logfoldchanges,2_names,2_scores,2_pvals,2_pvals_adj,2_logfoldchanges,3_names,3_scores,3_pvals,3_pvals_adj,3_logfoldchanges
9444,PTGFR,-1.5216819,0.1280887991433941,0.7017728395183573,-1.4145379,HOXD9,-0.3771648,0.7060511343441951,0.9278871059775864,-0.29047394,SLC17A8,-0.7416985,0.4582700263541467,0.89217966871046,-0.3184302,TM2D3,-0.9664095,0.333839300148717,0.9994352920077895,-28.603724
9445,RSPRY1,-1.5216819,0.1280887991433941,0.7017728395183573,-1.2028223,ANO7,-0.3771648,0.7060511343441951,0.9278871059775864,-0.41657966,RABGEF1,-0.7416985,0.4582700263541467,0.89217966871046,-1.2966852,KIAA0556,-0.9664095,0.333839300148717,0.9994352920077895,-0.6145604
9446,ERI2,-1.5216819,0.1280887991433941,0.7017728395183573,-1.2899556,CBFB,-0.3771648,0.7060511343441951,0.9278871059775864,-0.23824443,INSIG2,-0.7416985,0.4582700263541467,0.89217966871046,-0.7716488,CA6,-0.9664095,0.333839300148717,0.9994352920077895,-28.629354
9447,GRK4,-1.5216819,0.1280887991433941,0.7017728395183573,-1.1357185,SSC5D,-0.3771648,0.7060511343441951,0.9278871059775864,-0.4279966,ZNF295,-0.7416985,0.4582700263541467,0.89217966871046,-1.3967423,MFAP5,-0.9664095,0.333839300148717,0.9994352920077895,-0.80164045
9448,ZNF578,-1.5216819,0.1280887991433941,0.7017728395183573,-1.173617,HIVEP3,-0.3771648,0.7060511343441951,0.9278871059775864,-0.28299958,CLTC,-0.7416985,0.4582700263541467,0.89217966871046,-0.77960163,PPFIA4,-0.9664095,0.333839300148717,0.9994352920077895,-0.81360507
9449,AGR3,-1.5216819,0.1280887991433941,0.7017728395183573,-1.6434569,OTOA,-0.3771648,0.7060511343441951,0.9278871059775864,-0.24023564,ATP10B,-0.7416985,0.4582700263541467,0.89217966871046,-0.46651962,SPATA12,-0.9664095,0.333839300148717,0.9994352920077895,-28.606943
9450,C4orf46,-1.5216819,0.1280887991433941,0.7017728395183573,-1.8724767,BZRAP1,-0.3771648,0.7060511343441951,0.9278871059775864,-0.43325827,FAM83B,-0.7416985,0.4582700263541467,0.89217966871046,-1.4895643,DLG1,-0.9664095,0.333839300148717,0.9994352920077895,-1.0184697
9451,STEAP4,-1.5216819,0.1280887991433941,0.7017728395183573,-1.2981967,SERF2,-0.3771648,0.7060511343441951,0.9278871059775864,-0.63412964,ZMYM4,-0.7416985,0.4582700263541467,0.89217966871046,0.10424663,C12orf60,-0.9664095,0.333839300148717,0.9994352920077895,-28.653713
9452,CD300LB,-1.5216819,0.1280887991433941,0.7017728395183573,-2.1320245,ADAMTS15,-0.38122034,0.7030397577866623,0.9265364674016292,-0.55050445,FGF23,-0.7416985,0.4582700263541467,0.89217966871046,-1.3183744,ELF3,-0.9664095,0.333839300148717,0.9994352920077895,-1.1269224
9453,PTPRE,-1.5216819,0.1280887991433941,0.7017728395183573,-1.1373384,COPB2,-0.38122034,0.7030397577866623,0.9265364674016292,-0.4733042,PMCHL2,-0.7416985,0.4582700263541467,0.89217966871046,-1.4649092,ARHGEF9,-0.9664095,0.333839300148717,0.9994352920077895,-1.9779567
9454,C1orf59,-1.5216819,0.1280887991433941,0.7017728395183573,-1.4476599,WDR59,-0.38122034,0.7030397577866623,0.9265364674016292,-0.15072304,C10orf140,-0.74889946,0.4539178055518652,0.89217966871046,-0.694147,LAMB2P1,-0.9664095,0.333839300148717,0.9994352920077895,-28.632391
9455,ADCK1,-1.5216819,0.1280887991433941,0.7017728395183573,-2.1444423,SPATA13,-0.38122034,0.7030397577866623,0.9265364674016292,-0.3557468,COL4A3BP,-0.74889946,0.4539178055518652,0.89217966871046,-0.9908679,ZNF75A,-0.9664095,0.333839300148717,0.9994352920077895,-28.619595
9456,PRINS,-1.5216819,0.1280887991433941,0.7017728395183573,-1.361862,TEX101,-0.38122034,0.7030397577866623,0.9265364674016292,-0.542325,C6orf170,-0.74889946,0.4539178055518652,0.89217966871046,0.2490496,LOC348021,-0.9664095,0.333839300148717,0.9994352920077895,-28.611717
9457,FAM157B,-1.5254767,0.12714025539925977,0.7012532072381235,-1.2387532,TRIM58,-0.38122034,0.7030397577866623,0.9265364674016292,-0.25280908,HMGCR,-0.74889946,0.4539178055518652,0.89217966871046,-0.72331107,CIDEA,-0.9664095,0.333839300148717,0.9994352920077895,-28.606256
9458,WWTR1,-1.5254767,0.12714025539925977,0.7012532072381235,-1.1917404,ANKRD33,-0.38122034,0.7030397577866623,0.9265364674016292,-0.33696088,SEMA6D,-0.74889946,0.4539178055518652,0.89217966871046,-0.8987825,DDX41,-0.9664095,0.333839300148717,0.9994352920077895,-28.633436
9459,XRRA1,-1.5254767,0.12714025539925977,0.7012532072381235,-1.2458891,COX11,-0.38122034,0.7030397577866623,0.9265364674016292,-0.41476986,FAM126B,-0.74889946,0.4539178055518652,0.89217966871046,-0.4601565,MAPK4,-0.9664095,0.333839300148717,0.9994352920077895,-28.600529
9460,PEF1,-1.5254767,0.12714025539925977,0.7012532072381235,-2.5685549,LOC285830,-0.38122034,0.7030397577866623,0.9265364674016292,-0.54314446,KAT2B,-0.74889946,0.4539178055518652,0.89217966871046,-0.7347085,LPAR5,-0.9664095,0.333839300148717,0.9994352920077895,-28.618998
9461,TCTN1,-1.5254767,0.12714025539925977,0.7012532072381235,-1.0640848,GRIP2,-0.38122034,0.7030397577866623,0.9265364674016292,-0.11392756,NOG,-0.7561004,0.4495889920991635,0.886839349766789,-28.69911,LILRA5,-0.9664095,0.333839300148717,0.9994352920077895,-28.62632
9462,PHF17,-1.5292714,0.12619718667260177,0.6977248301610194,-0.84973156,ST7,-0.38122034,0.7030397577866623,0.9265364674016292,-0.46988204,PTPN11,-0.7561004,0.4495889920991635,0.886839349766789,-0.33436885,AGPAT5,-0.9664095,0.333839300148717,0.9994352920077895,-0.91597384
9463,ROCK2,-1.5292714,0.12619718667260177,0.6977248301610194,-0.9827111,LAMP1,-0.38122034,0.7030397577866623,0.9265364674016292,-0.4997991,GPCRLTM7,-0.7561004,0.4495889920991635,0.886839349766789,-28.707579,ABCA3,-0.9664095,0.333839300148717,0.9994352920077895,-1.0033313
9464,METTL9,-1.5292714,0.12619718667260177,0.6977248301610194,-1.2016027,VCP,-0.38122034,0.7030397577866623,0.9265364674016292,-0.40661576,TMEM8B,-0.7561004,0.4495889920991635,0.886839349766789,-28.746021,PAR1,-0.9664095,0.333839300148717,0.9994352920077895,-28.629597
9465,RINL,-1.5292714,0.12619718667260177,0.6977248301610194,-1.1849909,SLC25A34,-0.38122034,0.7030397577866623,0.9265364674016292,-0.35155514,MORN2,-0.7561004,0.4495889920991635,0.886839349766789,-28.68429,TRIM29,-0.9664095,0.333839300148717,0.9994352920077895,-28.61789
9466,C1orf25,-1.5292714,0.12619718667260177,0.6977248301610194,-1.3068634,SMAD6,-0.38122034,0.7030397577866623,0.9265364674016292,-0.47212335,LOC339788,-0.7561004,0.4495889920991635,0.886839349766789,-28.656244,KMO,-0.9664095,0.333839300148717,0.9994352920077895,-1.3334973
9467,MLKL,-1.5292714,0.12619718667260177,0.6977248301610194,-1.6602335,MADD,-0.38122034,0.7030397577866623,0.9265364674016292,-0.30469593,SBDSP1,-0.7561004,0.4495889920991635,0.886839349766789,-28.612143,TTF2,-0.9664095,0.333839300148717,0.9994352920077895,-0.80406135
9468,IQCE,-1.5292714,0.12619718667260177,0.6977248301610194,-1.2026939,TAF1,-0.38122034,0.7030397577866623,0.9265364674016292,-0.12580319,STRADB,-0.7561004,0.4495889920991635,0.886839349766789,-28.638876,SCN2A,-0.9664095,0.333839300148717,0.9994352920077895,-0.50033283
9469,PPIP5K2,-1.5292714,0.12619718667260177,0.6977248301610194,-0.70851994,SELPLG,-0.38527587,0.7000330333722489,0.9265364674016292,-0.6388225,LOC152217,-0.7561004,0.4495889920991635,0.886839349766789,-28.732935,MBTD1,-0.9664095,0.333839300148717,0.9994352920077895,-1.0003463
9470,HDAC9,-1.5292714,0.12619718667260177,0.6977248301610194,-0.8523551,MYADM,-0.38527587,0.7000330333722489,0.9265364674016292,-0.31350648,TSIX,-0.7561004,0.4495889920991635,0.886839349766789,-0.066295564,SLC24A3,-0.9664095,0.333839300148717,0.9994352920077895,-1.0626227
9471,TM4SF18,-1.5292714,0.12619718667260177,0.6977248301610194,-0.69590205,SERPING1,-0.38527587,0.7000330333722489,0.9265364674016292,-0.6928495,C10orf84,-0.7561004,0.4495889920991635,0.886839349766789,-0.8561771,GPR112,-0.9664095,0.333839300148717,0.9994352920077895,-0.806031
9472,IRX2,-1.5292714,0.12619718667260177,0.6977248301610194,-2.1289275,SNRPG,-0.38527587,0.7000330333722489,0.9265364674016292,-0.41855958,ATP5EP2,-0.7561004,0.4495889920991635,0.886839349766789,-28.669626,NPFFR2,-0.9664095,0.333839300148717,0.9994352920077895,-1.3061949
9473,C9orf130,-1.5292714,0.12619718667260177,0.6977248301610194,-1.1959405,FUT8,-0.38527587,0.7000330333722489,0.9265364674016292,-0.5109315,MOSC2,-0.7561004,0.4495889920991635,0.886839349766789,-28.655197,WFIKKN2,-0.9664095,0.333839300148717,0.9994352920077895,-28.644384
9474,MN1,-1.5292714,0.12619718667260177,0.6977248301610194,-1.1186167,KLRB1,-0.38527587,0.7000330333722489,0.9265364674016292,-0.28114524,DUSP12,-0.7561004,0.4495889920991635,0.886839349766789,-28.685646,LRIT3,-0.9664095,0.333839300148717,0.9994352920077895,-28.624777
9475,ST8SIA6,-1.5292714,0.12619718667260177,0.6977248301610194,-1.8336216,PEX26,-0.3893314,0.6970310032898969,0.9243377003959655,-0.30996662,ERCC6,-0.7561004,0.4495889920991635,0.886839349766789,-1.0947335,C9orf7,-0.9664095,0.333839300148717,0.9994352920077895,-28.63746
9476,MTRF1,-1.5292714,0.12619718667260177,0.6977248301610194,-1.6704971,DRG2,-0.3893314,0.6970310032898969,0.9243377003959655,-0.55092615,NCRNA00116,-0.7561004,0.4495889920991635,0.886839349766789,-28.710041,TTF1,-0.9664095,0.333839300148717,0.9994352920077895,-1.9267833
9477,MPPED2,-1.5292714,0.12619718667260177,0.6977248301610194,-1.1781363,MRI1,-0.3893314,0.6970310032898969,0.9243377003959655,-0.27886146,ANKRA2,-0.7561004,0.4495889920991635,0.886839349766789,-1.3593107,ERCC6,-0.9664095,0.333839300148717,0.9994352920077895,-0.52185124
9478,DCAF4L2,-1.5292714,0.12619718667260177,0.6977248301610194,-0.7159156,OR13C9,-0.3893314,0.6970310032898969,0.9243377003959655,-0.41055512,CT45A5,-0.7561004,0.4495889920991635,0.886839349766789,-28.616917,FAM162B,-0.9664095,0.333839300148717,0.9994352920077895,-28.627918
9479,CA10,-1.533066,0.1252595748630697,0.6977248301610194,-1.4611729,MMP9,-0.3893314,0.6970310032898969,0.9243377003959655,-0.517987,SLC7A11,-0.7561004,0.4495889920991635,0.886839349766789,-0.7080342,THNSL2,-0.9664095,0.333839300148717,0.9994352920077895,-28.614882
9480,TAS2R10,-1.533066,0.1252595748630697,0.6977248301610194,-2.5438883,NFE2L1,-0.3893314,0.6970310032898969,0.9243377003959655,-0.34390137,ZNF805,-0.7561004,0.4495889920991635,0.886839349766789,-0.41659608,NKAIN1,-0.9664095,0.333839300148717,0.9994352920077895,-28.610312
9481,DARS2,-1.533066,0.1252595748630697,0.6977248301610194,-1.3486247,JDP2,-0.3893314,0.6970310032898969,0.9243377003959655,-0.5483132,LOC100288615,-0.7561004,0.4495889920991635,0.886839349766789,-28.662071,MBNL3,-0.9664095,0.333839300148717,0.9994352920077895,-28.615396
9482,SMOC1,-1.533066,0.1252595748630697,0.6977248301610194,-1.8600786,SFPQ,-0.3893314,0.6970310032898969,0.9243377003959655,-0.005447074,RRN3P1,-0.7561004,0.4495889920991635,0.886839349766789,-28.648369,TCTN2,-0.97171944,0.3311901296462969,0.9994352920077895,-1.1341195
9483,PSG3,-1.533066,0.1252595748630697,0.6977248301610194,-1.4926947,ST6GALNAC2,-0.3893314,0.6970310032898969,0.9243377003959655,-0.34874636,SLC47A2,-0.7561004,0.4495889920991635,0.886839349766789,-28.728413,LRRC38,-0.97171944,0.3311901296462969,0.9994352920077895,-1.9353586
9484,EIF4EBP2,-1.533066,0.1252595748630697,0.6977248301610194,-1.2171453,STEAP1,-0.3893314,0.6970310032898969,0.9243377003959655,-0.335841,CFHR3,-0.7561004,0.4495889920991635,0.886839349766789,-28.663717,RNF165,-0.97171944,0.3311901296462969,0.9994352920077895,-1.972844
9485,PSMD14,-1.533066,0.1252595748630697,0.6977248301610194,-1.4975182,ST3GAL3,-0.3893314,0.6970310032898969,0.9243377003959655,-0.50686866,PRELID2,-0.7561004,0.4495889920991635,0.886839349766789,-0.76087654,CUL1,-0.97171944,0.3311901296462969,0.9994352920077895,-0.95298296
9486,GDE1,-1.533066,0.1252595748630697,0.6977248301610194,-1.8574,TCTN3,-0.3893314,0.6970310032898969,0.9243377003959655,-0.65094566,SYT13,-0.7561004,0.4495889920991635,0.886839349766789,-28.648531,REV3L,-0.97171944,0.3311901296462969,0.9994352920077895,-0.17220959
9487,FAM63B,-1.5368608,0.12432740181834573,0.6964272386317466,-0.7633124,ULK1,-0.3893314,0.6970310032898969,0.9243377003959655,-0.3741622,FLJ39080,-0.7561004,0.4495889920991635,0.886839349766789,-28.659357,CLEC17A,-0.97171944,0.3311901296462969,0.9994352920077895,-1.0293231
9488,RTKN2,-1.5368608,0.12432740181834573,0.6964272386317466,-1.0244837,PAR-SN,-0.3893314,0.6970310032898969,0.9243377003959655,-0.437255,NUP62,-0.7561004,0.4495889920991635,0.886839349766789,-28.660496,ARID4A,-0.97171944,0.3311901296462969,0.9994352920077895,0.3009787
9489,PLA2G4A,-1.5368608,0.12432740181834573,0.6964272386317466,-1.0303218,PLCXD1,-0.3893314,0.6970310032898969,0.9243377003959655,-0.26262066,C12orf32,-0.7561004,0.4495889920991635,0.886839349766789,-28.706427,N4BP2,-0.9770294,0.32855459302994094,0.9994352920077895,-1.3475592
9490,ZNF174,-1.5368608,0.12432740181834573,0.6964272386317466,-2.1699712,ALOX12,-0.3893314,0.6970310032898969,0.9243377003959655,-0.4824136,STK39,-0.7561004,0.4495889920991635,0.886839349766789,-28.68432,MSL2,-0.9770294,0.32855459302994094,0.9994352920077895,-0.38704282
9491,LOC642852,-1.5368608,0.12432740181834573,0.6964272386317466,-1.6761823,RABEP1,-0.3893314,0.6970310032898969,0.9243377003959655,-0.4156462,TM4SF20,-0.7561004,0.4495889920991635,0.886839349766789,-28.714529,PLD5,-0.9770294,0.32855459302994094,0.9994352920077895,-1.3248727
9492,GTF3C4,-1.5368608,0.12432740181834573,0.6964272386317466,-1.2909749,HAUS4,-0.3893314,0.6970310032898969,0.9243377003959655,-0.54951376,RP9P,-0.7561004,0.4495889920991635,0.886839349766789,-28.618896,C3orf17,-0.9770294,0.32855459302994094,0.9994352920077895,-0.84304345
9493,RNFT1,-1.5368608,0.12432740181834573,0.6964272386317466,-1.532117,B4GALT3,-0.3893314,0.6970310032898969,0.9243377003959655,-0.4800092,FBXO33,-0.7561004,0.4495889920991635,0.886839349766789,-28.701208,FNTB,-0.9770294,0.32855459302994094,0.9994352920077895,-1.4449013
9494,GALNT3,-1.5368608,0.12432740181834573,0.6964272386317466,-1.6672342,SLC25A15,-0.3893314,0.6970310032898969,0.9243377003959655,-0.15740529,C5orf47,-0.7561004,0.4495889920991635,0.886839349766789,-28.663721,CUX2,-0.9770294,0.32855459302994094,0.9994352920077895,-1.0039445
9495,PDZK1,-1.5368608,0.12432740181834573,0.6964272386317466,-1.3002626,MIER2,-0.3893314,0.6970310032898969,0.9243377003959655,-0.5163261,LMO7,-0.7561004,0.4495889920991635,0.886839349766789,-0.4494822,CEP97,-0.9770294,0.32855459302994094,0.9994352920077895,-1.3290524
9496,ZFP161,-1.5368608,0.12432740181834573,0.6964272386317466,-1.5012769,YWHAB,-0.3893314,0.6970310032898969,0.9243377003959655,-0.24145012,FAM193B,-0.7561004,0.4495889920991635,0.886839349766789,-28.688526,TRPA1,-0.9770294,0.32855459302994094,0.9994352920077895,-0.77666026
9497,RSRC1,-1.5368608,0.12432740181834573,0.6964272386317466,-0.9824809,CAB39L,-0.39338696,0.6940337095083828,0.9243377003959655,-0.31692833,TUBD1,-0.7561004,0.4495889920991635,0.886839349766789,-0.25742862,FGF9,-0.9770294,0.32855459302994094,0.9994352920077895,-0.63240296
9498,DPYD,-1.5368608,0.12432740181834573,0.6964272386317466,-0.92237777,RNF113B,-0.39338696,0.6940337095083828,0.9243377003959655,-0.44171497,SPIN3,-0.7561004,0.4495889920991635,0.886839349766789,-28.647589,DGKE,-0.9770294,0.32855459302994094,0.9994352920077895,-0.48543066
9499,SLC4A10,-1.5368608,0.12432740181834573,0.6964272386317466,-0.9068374,SV2A,-0.39338696,0.6940337095083828,0.9243377003959655,-0.42689398,ZPBP,-0.7561004,0.4495889920991635,0.886839349766789,-28.655664,DISC1,-0.9770294,0.32855459302994094,0.9994352920077895,-0.8371708
9500,MELK,-1.5368608,0.12432740181834573,0.6964272386317466,-2.1489573,SOX4,-0.39338696,0.6940337095083828,0.9243377003959655,-0.30431554,CUTC,-0.7561004,0.4495889920991635,0.886839349766789,-28.677963,MYH8,-0.9770294,0.32855459302994094,0.9994352920077895,-1.3459036
9501,ETF1,-1.5368608,0.12432740181834573,0.6964272386317466,-1.289449,NTRK1,-0.3974425,0.6910411937745942,0.9224577746265622,-0.55558735,GAB1,-0.7561004,0.4495889920991635,0.886839349766789,-1.5296192,PSPC1,-0.9770294,0.32855459302994094,0.9994352920077895,-1.988191
9502,PILRB,-1.5368608,0.12432740181834573,0.6964272386317466,-1.6690524,ATCAY,-0.3974425,0.6910411937745942,0.9224577746265622,-0.3918914,BEST1,-0.7561004,0.4495889920991635,0.886839349766789,-28.720507,TYW1,-0.9770294,0.32855459302994094,0.9994352920077895,-0.67305166
9503,SMNDC1,-1.5368608,0.12432740181834573,0.6964272386317466,-1.126789,HNRNPUL2,-0.3974425,0.6910411937745942,0.9224577746265622,-0.5352988,CTNNAL1,-0.7561004,0.4495889920991635,0.886839349766789,-1.4399824,TIMELESS,-0.9770294,0.32855459302994094,0.9994352920077895,-1.1641263
9504,OPCML,-1.5368608,0.12432740181834573,0.6964272386317466,-1.401445,FANCD2,-0.3974425,0.6910411937745942,0.9224577746265622,0.09895036,TMEM202,-0.7561004,0.4495889920991635,0.886839349766789,-28.690294,PRELP,-0.9770294,0.32855459302994094,0.9994352920077895,-1.4392807
9505,CNTNAP2,-1.5368608,0.12432740181834573,0.6964272386317466,-0.5785436,IQGAP1,-0.3974425,0.6910411937745942,0.9224577746265622,0.193959,TRIM37,-0.7561004,0.4495889920991635,0.886839349766789,-0.54401296,ANTXR1,-0.9770294,0.32855459302994094,0.9994352920077895,-0.52834404
9506,MMS19,-1.5368608,0.12432740181834573,0.6964272386317466,-1.2275805,PDLIM2,-0.3974425,0.6910411937745942,0.9224577746265622,-0.44987583,FLRT3,-0.7561004,0.4495889920991635,0.886839349766789,-28.723331,MAD1L1,-0.9770294,0.32855459302994094,0.9994352920077895,-1.9911228
9507,KCNA1,-1.5368608,0.12432740181834573,0.6964272386317466,-1.3919073,SENP3,-0.3974425,0.6910411937745942,0.9224577746265622,-0.5603398,TCTA,-0.7561004,0.4495889920991635,0.886839349766789,-28.624819,ADAMTS19,-0.9770294,0.32855459302994094,0.9994352920077895,-0.70829856
9508,SDHC,-1.5368608,0.12432740181834573,0.6964272386317466,-2.1626055,KCNT1,-0.3974425,0.6910411937745942,0.9224577746265622,-0.5412919,CBX3,-0.7561004,0.4495889920991635,0.886839349766789,-1.3849,PLEKHA2,-0.9770294,0.32855459302994094,0.9994352920077895,-0.74667436
9509,C1S,-1.5368608,0.12432740181834573,0.6964272386317466,-1.2939798,SEMA7A,-0.3974425,0.6910411937745942,0.9224577746265622,-0.5559361,MAGEB3,-0.7561004,0.4495889920991635,0.886839349766789,-28.70629,VPS54,-0.9770294,0.32855459302994094,0.9994352920077895,-0.85391486
9510,WBSCR22,-1.5368608,0.12432740181834573,0.6964272386317466,-1.3962353,KLHL18,-0.3974425,0.6910411937745942,0.9224577746265622,-0.5973211,ZNF187,-0.7561004,0.4495889920991635,0.886839349766789,-28.723349,C22orf28,-0.9770294,0.32855459302994094,0.9994352920077895,-1.3013945
9511,CSTF3,-1.5368608,0.12432740181834573,0.6964272386317466,-1.4288486,MUC20,-0.3974425,0.6910411937745942,0.9224577746265622,0.16309826,TBCCD1,-0.7561004,0.4495889920991635,0.886839349766789,-28.674383,EFCAB6,-0.9770294,0.32855459302994094,0.9994352920077895,-0.66068894
9512,C3orf64,-1.5368608,0.12432740181834573,0.6964272386317466,-1.0660061,FBXW4P1,-0.3974425,0.6910411937745942,0.9224577746265622,-0.5568919,HNRNPA0,-0.7561004,0.4495889920991635,0.886839349766789,-28.644896,ROS1,-0.9770294,0.32855459302994094,0.9994352920077895,-0.6732049
9513,IPO9,-1.5406555,0.12340064933522825,0.6964272386317466,-1.1930113,FAM65A,-0.3974425,0.6910411937745942,0.9224577746265622,-0.2733213,FKSG83,-0.7561004,0.4495889920991635,0.886839349766789,-28.713404,ZFP14,-0.9770294,0.32855459302994094,0.9994352920077895,-0.1415118
9514,C9orf82,-1.5406555,0.12340064933522825,0.6964272386317466,-1.8737026,NAPA,-0.3974425,0.6910411937745942,0.9224577746265622,-0.69584095,ZNF302,-0.7561004,0.4495889920991635,0.886839349766789,-28.62833,ENY2,-0.9770294,0.32855459302994094,0.9994352920077895,-1.0189534
9515,PRKG2,-1.5406555,0.12340064933522825,0.6964272386317466,-1.5669909,GNB1,-0.3974425,0.6910411937745942,0.9224577746265622,-0.47004542,MCOLN3,-0.7561004,0.4495889920991635,0.886839349766789,-28.723028,PIK3C3,-0.9770294,0.32855459302994094,0.9994352920077895,-1.1257827
9516,OSBP,-1.5406555,0.12340064933522825,0.6964272386317466,-1.0772982,KCNE3,-0.3974425,0.6910411937745942,0.9224577746265622,-0.5019397,WASH1,-0.7561004,0.4495889920991635,0.886839349766789,-28.638855,NUP54,-0.9770294,0.32855459302994094,0.9994352920077895,-0.79133445
9517,KLF6,-1.5444503,0.12247929916071074,0.6964272386317466,-1.0011326,DYSF,-0.3974425,0.6910411937745942,0.9224577746265622,-0.2566503,NCRNA00095,-0.7561004,0.4495889920991635,0.886839349766789,-28.677818,MYO5B,-0.9770294,0.32855459302994094,0.9994352920077895,-0.63681775
9518,SEPT7L,-1.5444503,0.12247929916071074,0.6964272386317466,-1.2112362,SCNN1B,-0.40149802,0.6880534976118229,0.9220013076830532,-0.4026317,GPANK1,-0.7561004,0.4495889920991635,0.886839349766789,-28.662436,TRIM48,-0.9823393,0.32593269405980585,0.9994352920077895,-0.96413296
